 5.77239505e+00, 4.90061131e+00, 2.69885323e-01
 9.52543836e+00, 7.44695707e+00, 3.91742198e-01
 6.58568232e+00, 2.38514423e+00, 2.41760475e-01
 4.90669477e+00, 8.70393318e+00, 1.58539973e-01
 8.87828188e+00, 7.40234503e+00, 7.87720492e-01
 5.18841212e+00, 7.04378850e+00, 5.30840420e-01
 1.01717352e+01, 8.46584232e+00, 4.72286869e-01
 4.35954646e+00, 4.03759656e+00, 9.15765021e-01
 7.68452888e+00, 1.13860961e+00, 7.72530162e-01
 1.27076493e+01, 8.88435605e+00, 1.80391975e-01
 4.84846472e+00, 2.69052506e+00, 6.20937562e-01
 6.36883383e+00, 8.11635030e+00, 5.58723305e-01
 9.28480897e+00, 8.54614930e+00, 8.40357654e-01
 8.67036176e+00, 9.44296807e+00, 6.05572512e-01
 8.85800305e+00, 6.67529329e+00, 6.89878666e-01
 1.00943813e+01, 7.24921051e+00, 5.28675071e-01
 8.78535110e+00, 5.97945996e+00, 8.46099002e-01
 1.49016269e+01, 5.38344938e+00, 6.13570948e-01
 1.05959596e+01, 2.53295685e+00, 6.98221090e-01
 9.31553877e+00, 2.03413444e+00, 1.20841682e-01
 1.47457266e+01, 8.58264801e+00, 8.26389772e-01
 1.31360913e+01, 5.74538800e+00, 6.33270218e-01
 1.42919902e+01, 7.36037575e+00, 5.09787685e-01
 1.33383611e+01, 9.75984406e+00, 4.57441609e-01
 1.33459670e+01, 3.77904990e+00, 3.59100155e-01
 1.19738927e+01, 5.39957616e+00, 1.60868230e-01
 3.23310538e+00, 5.46843387e+00, 6.70228570e-01
 7.45957845e+00, 8.13444946e+00, 7.95216245e-01
 1.38550991e+01, 4.65379946e+00, 6.91575442e-01
 7.11814707e+00, 7.11515592e+00, 2.05143567e-01
 3.29941796e+00, 1.21513983e+00, 2.45763874e-01
 1.18520484e+01, 7.90148118e+00, 6.64100195e-01
 1.11836550e+01, 4.62412123e+00, 5.26550862e-02
 6.88751980e+00, 7.08819623e+00, 3.86104859e-01
 1.37715122e+01, 5.21815015e+00, 6.83203298e-01
 8.38733353e+00, 9.88032589e+00, 7.36256406e-01
 9.73353784e+00, 6.63661069e+00, 3.68486368e-01
 1.28809433e+01, 1.47751263e+00, 8.61210726e-01
 1.27615292e+01, 2.09245383e+00, 3.97723156e-01
 7.23655431e+00, 8.49714496e+00, 8.83316715e-01
 3.88580443e+00, 7.82600959e+00, 5.77703962e-01
 7.77393093e+00, 2.26996388e+00, 5.71821322e-01
 5.42864427e+00, 2.62331629e+00, 6.48452690e-01
 1.23788590e+01, 8.76389608e+00, 8.67415431e-01
 1.16614850e+01, 7.58686107e+00, 2.68935477e-01
 1.25045870e+01, 1.69212351e+00, 4.59335737e-01
 6.08195528e+00, 3.86324109e+00, 8.50911178e-01
 4.99972100e+00, 1.88840017e+00, 7.06336114e-01
 1.01771773e+01, 9.97604224e+00, 6.63594693e-01
 1.07656322e+01, 2.10934510e+00, 5.41309467e-01
 7.78837002e+00, 1.30023843e+00, 6.94961572e-01
 1.20845819e+01, 9.75236654e+00, 2.32082412e-01
 1.24570091e+01, 7.06218186e+00, 1.91610995e-01
 7.26491740e+00, 8.05305577e+00, 4.13592098e-01
 1.15528919e+01, 3.57910311e+00, 5.41670230e-02
 8.10012840e+00, 3.89720147e+00, 9.39311575e-01
 1.17287811e+01, 7.37892300e+00, 9.18524779e-01
 1.40527903e+01, 2.64968623e+00, 2.51761251e-01
 6.22018122e+00, 6.91256234e+00, 4.13642665e-01
 1.00327392e+01, 6.65845795e+00, 1.14411292e-01
 1.10991078e+01, 2.84559964e+00, 7.05695540e-01
 3.12099387e+00, 5.91568370e+00, 8.89271073e-02
 9.55000685e+00, 1.70281874e+00, 8.00835058e-01
 9.63253461e+00, 6.13456715e+00, 7.74447940e-01
 5.38496164e+00, 7.86047939e+00, 8.29024033e-01
 1.36644732e+01, 2.56491076e+00, 1.69792149e-01
 8.37413543e+00, 2.67467578e+00, 5.08113713e-01
 8.47685490e+00, 5.69321843e+00, 2.43168353e-01
 8.13222786e+00, 6.71208960e+00, 4.09181282e-01
 1.47330397e+01, 2.24076895e+00, 5.35280469e-01
 1.00653660e+01, 6.99615664e+00, 5.10429640e-01
 5.05154876e+00, 7.00368639e+00, 4.35184690e-01
 1.41281966e+01, 5.85959140e+00, 9.82796083e-02
 8.60359585e+00, 4.37181724e+00, 7.50118770e-01
 9.06227583e+00, 8.42067514e+00, 1.06411767e-01
 7.71132810e+00, 5.59252332e+00, 7.03803278e-01
 4.09867723e+00, 7.79159805e+00, 6.93748498e-02
 8.36204740e+00, 8.20357119e+00, 3.41061653e-01
 1.21535072e+01, 5.62214869e+00, 6.41049144e-01
 8.76405961e+00, 4.41151948e+00, 2.20705622e-01
 1.34110345e+01, 3.27181934e+00, 6.45503186e-01
 1.12235458e+01, 1.97088197e+00, 2.66297820e-01
 7.16080654e+00, 8.42880913e+00, 5.44991149e-01
 9.57226901e+00, 2.42707637e+00, 8.42658309e-01
 8.21990940e+00, 3.63669561e+00, 2.45126534e-01
 1.38192525e+01, 5.70732803e+00, 6.97013282e-01
 1.06331034e+01, 9.87232890e+00, 4.61173366e-01
 1.06878390e+01, 2.93839188e+00, 1.18331210e-01
 7.72778393e+00, 2.71962210e+00, 6.60721255e-01
 1.13925605e+01, 1.89650926e+00, 7.10100317e-01
 5.65189611e+00, 5.49641341e+00, 3.82839372e-01
 1.45231145e+01, 7.49598339e+00, 8.00068470e-01
 1.05685118e+01, 1.78296977e+00, 2.80157437e-01
 1.24980468e+01, 2.06974749e+00, 5.62006148e-01
 8.57725363e+00, 1.45900060e+00, 5.71062069e-01
 1.36270349e+01, 2.38982644e+00, 2.10963197e-01
 7.25338689e+00, 5.07081766e+00, 5.25831792e-01
 8.71845602e+00, 5.15013179e+00, 1.33815160e-01
 1.04997267e+01, 8.63605103e+00, 2.82102114e-01
 1.46281383e+01, 4.68524106e+00, 2.62966460e-01
 9.83294625e+00, 8.39972052e+00, 3.34983907e-01
 3.00462693e+00, 7.22070683e+00, 5.06804005e-01
 1.27504140e+01, 8.69126535e+00, 5.81708203e-02
 5.65363652e+00, 4.96089141e+00, 9.26895938e-01
 7.42533477e+00, 9.20885929e+00, 2.48567844e-01
 1.17474007e+01, 7.22817505e+00, 4.84640887e-01
 5.93539085e+00, 4.42717341e+00, 2.98376998e-01
 1.37045201e+01, 5.86071384e+00, 3.71377564e-01
 6.83196331e+00, 8.05740435e+00, 7.07789211e-02
 3.59742515e+00, 3.88180273e+00, 1.62464572e-01
 9.92344687e+00, 2.47025501e+00, 2.88228347e-01
 6.05774735e+00, 5.36678223e+00, 1.62775696e-01
 5.28219453e+00, 1.62211743e+00, 6.22150977e-01
 1.24308256e+01, 7.59928668e+00, 7.70964579e-01
 3.43758127e+00, 4.46585840e+00, 6.42570874e-01
 7.30313897e+00, 9.68382330e+00, 7.06745883e-02
 4.88804453e+00, 4.06956672e+00, 1.84749991e-01
 9.20531147e+00, 9.12583549e+00, 3.32742722e-01
 1.19187678e+01, 8.32519050e+00, 3.23920348e-01
 1.13739307e+01, 9.29731596e+00, 1.94102806e-01
 1.02224901e+01, 8.65994196e+00, 8.37628199e-01
 8.35173035e+00, 6.39845672e+00, 4.51348808e-01
 7.81857080e+00, 2.20318820e+00, 9.33451019e-02
 4.42410142e+00, 2.02032455e+00, 6.04191684e-02
 5.62302180e+00, 7.29670056e+00, 9.53993403e-02
 9.12766119e+00, 1.53021573e+00, 9.93189436e-02
 6.52769416e+00, 5.93465774e+00, 3.20604297e-01
 4.24828951e+00, 4.84842941e+00, 7.64561147e-01
 1.48119927e+01, 9.46227497e+00, 4.25159416e-01
 3.08958196e+00, 5.27446412e+00, 8.06492326e-01
 7.38943337e+00, 1.19925390e+00, 2.09730399e-01
 8.13981902e+00, 2.61238246e+00, 2.74383202e-01
 8.17520276e+00, 6.76859892e+00, 1.47980574e-01
 3.50815082e+00, 9.33564777e+00, 3.03238845e-01
 9.79932844e+00, 8.34270191e+00, 7.35701588e-02
 1.20383034e+01, 3.90907369e+00, 1.22462826e-01
 8.20317703e+00, 3.70339601e+00, 3.86867259e-01
 9.61843505e+00, 6.47461334e+00, 6.53576452e-01
 7.10387163e+00, 3.61252033e+00, 2.30246975e-01
 4.03927518e+00, 3.19594510e+00, 4.75556418e-01
 4.82466829e+00, 9.90876606e+00, 8.62181479e-01
 8.56403764e+00, 7.34841603e+00, 2.56244101e-01
 1.36911193e+01, 6.90105518e+00, 2.33491085e-01
 3.70683145e+00, 2.97653602e+00, 1.90210862e-01
 1.41506917e+01, 4.30563696e+00, 1.11192094e-01
 1.31243370e+01, 5.99829127e+00, 5.96088633e-01
 4.53835376e+00, 4.45251371e+00, 1.27486298e-01
 4.15038167e+00, 6.86214788e+00, 7.85205871e-01
 8.43332383e+00, 1.93542994e+00, 7.08073053e-01
 1.10736228e+01, 4.25103468e+00, 7.59859354e-01
 8.04326734e+00, 7.02160862e+00, 6.71446892e-01
 3.51729525e+00, 8.78925361e+00, 6.92561284e-01
 6.03953892e+00, 6.27917215e+00, 6.58609760e-01
 1.45839670e+01, 5.94633340e+00, 7.51370983e-01
 9.81896250e+00, 3.15645423e+00, 7.77505446e-01
 8.39283816e+00, 5.55695665e+00, 2.53067238e-01
 4.05067227e+00, 6.01644704e+00, 3.77330611e-01
 1.09089916e+01, 6.97203252e+00, 7.16556996e-01
 1.29741406e+01, 8.94238713e+00, 6.87810186e-01
 1.18968698e+01, 4.10049739e+00, 7.98572604e-01
 8.80172260e+00, 4.55918749e+00, 7.20266533e-01
 8.64184406e+00, 5.44014706e+00, 3.28216408e-01
 1.19844854e+01, 8.84695074e+00, 6.85219273e-01
 1.01066707e+01, 5.95222355e+00, 5.15022813e-02
 1.47679169e+01, 9.91698427e+00, 3.63417528e-01
 1.30916132e+01, 2.60457713e+00, 6.80080536e-01
 6.71637962e+00, 4.87051310e+00, 4.82839973e-01
 6.89355385e+00, 4.92563811e+00, 8.94963456e-01
 6.69299026e+00, 1.97983929e+00, 6.69388416e-01
 5.23285473e+00, 6.31793291e+00, 1.80961319e-01
 5.44821025e+00, 6.45207548e+00, 4.19084495e-01
 7.40566928e+00, 4.29641538e+00, 1.32309626e-01
 6.49824010e+00, 3.42486029e+00, 6.83569601e-02
 1.12508148e+01, 9.50681673e+00, 5.47490727e-01
 1.28728266e+01, 1.10520682e+00, 4.20337393e-01
 1.43907365e+01, 3.20011137e+00, 4.44383326e-01
 3.05615180e+00, 6.99077390e+00, 2.04230662e-01
 1.34940684e+01, 2.26607566e+00, 2.06685969e-01
 5.44531423e+00, 7.62002722e+00, 8.97424022e-01
 6.54287362e+00, 3.33317507e+00, 4.45240448e-01
 5.22278169e+00, 7.59276713e+00, 3.67238244e-01
 9.77022430e+00, 7.76465090e+00, 6.81372105e-01
 5.84717532e+00, 6.78261169e+00, 7.45565476e-01
 1.26862088e+01, 8.38452141e+00, 7.52257742e-01
 3.36530908e+00, 6.80446332e+00, 4.52415296e-01
 5.33963185e+00, 3.81899902e+00, 3.43066472e-01
 8.95228938e+00, 1.56253827e+00, 3.38050283e-01
 1.48411185e+01, 1.73803149e+00, 3.00865423e-01
 7.65815866e+00, 4.15776551e+00, 8.39612757e-01
 1.46687197e+01, 1.64999495e+00, 5.23365166e-01
 6.26429732e+00, 5.72324864e+00, 5.55173734e-01
 8.33258826e+00, 8.43742404e+00, 9.30916219e-01
 6.76803916e+00, 4.28262331e+00, 7.49084358e-01
 1.40064216e+01, 5.73994158e+00, 3.66696893e-01
 3.63507951e+00, 8.59141556e+00, 1.53041088e-01
 5.83733171e+00, 9.92124916e+00, 1.79246096e-01
 7.75798833e+00, 9.15787972e+00, 8.12782025e-01
 1.25913424e+01, 9.00525323e+00, 5.57304925e-01
 3.82984444e+00, 1.23129569e+00, 8.56474653e-01
 1.01455548e+01, 8.82273306e+00, 5.29398837e-01
 7.00523976e+00, 1.37809429e+00, 1.51684979e-01
 8.24689695e+00, 9.43444610e+00, 5.68696240e-01
 8.72705940e+00, 7.71172395e+00, 8.24427575e-01
 1.49443962e+01, 6.09871532e+00, 4.74493674e-01
 1.39512635e+01, 4.01949228e+00, 3.84145371e-01
 1.44967257e+01, 1.27195676e+00, 5.93519071e-01
 1.44656874e+01, 8.29773364e+00, 3.34322333e-01
 1.34364919e+01, 1.54320776e+00, 7.24770436e-01
 1.13264800e+01, 9.15216160e+00, 1.46543605e-01
 1.25592092e+01, 1.94196812e+00, 5.92140600e-01
 9.16131561e+00, 4.80900699e+00, 2.58016586e-01
 9.26747077e+00, 2.92579413e+00, 7.32997225e-01
 5.17181295e+00, 1.85867005e+00, 7.30443341e-01
 1.14469300e+01, 7.34177805e+00, 7.46880403e-02
 3.93029735e+00, 9.46992437e+00, 7.90813467e-01
 4.73804571e+00, 3.59779651e+00, 4.43031011e-01
 4.23429371e+00, 6.05207308e+00, 4.33759915e-01
 1.25837850e+01, 7.80614650e+00, 4.28279434e-01
 9.04425589e+00, 1.18814853e+00, 8.96127209e-01
 1.33647361e+01, 4.78180007e+00, 5.47916765e-01
 1.21407353e+01, 3.82728210e+00, 5.98809507e-01
 3.26761815e+00, 9.94058810e+00, 5.94928761e-01
 1.33238630e+01, 2.34132670e+00, 1.23828547e-01
 1.03298779e+01, 7.91713103e+00, 8.03374962e-01
 7.15038416e+00, 4.93388846e+00, 6.30619283e-01
 4.78012908e+00, 5.01279130e+00, 9.35186345e-01
 1.00309203e+01, 4.48297381e+00, 4.32146804e-01
 9.96589180e+00, 6.23974039e+00, 2.92892844e-01
 3.72416491e+00, 3.16767511e+00, 6.99248406e-01
 9.58059595e+00, 3.86078775e+00, 2.31080103e-01
 7.49834317e+00, 3.06479229e+00, 1.97992536e-01
 7.01673507e+00, 1.79138535e+00, 5.05773719e-01
 1.03626698e+01, 3.28812769e+00, 9.14112968e-01
 1.11889370e+01, 6.04373982e+00, 3.47206500e-01
 1.31051040e+01, 8.37052788e+00, 2.12705479e-01
 1.36962539e+01, 7.66866329e+00, 5.02943503e-01
 1.08929587e+01, 8.17173774e+00, 7.41783482e-01
 1.35109458e+01, 1.36254272e+00, 1.46106418e-01
 6.17079697e+00, 7.95918300e+00, 4.98428481e-01
 1.35744948e+01, 5.25272053e+00, 3.82013845e-01
 1.36413133e+01, 3.54959530e+00, 1.49209964e-01
 1.36021523e+01, 9.64562746e+00, 6.10648200e-01
 1.39758914e+01, 3.05323637e+00, 8.76719049e-01
 3.25186106e+00, 8.35501080e+00, 3.25249368e-01
 1.40813351e+01, 1.17552467e+00, 5.75209399e-01
 1.38008503e+01, 2.95265060e+00, 2.50840207e-01
 6.51383711e+00, 2.59946862e+00, 9.26071138e-01
 1.48531324e+01, 3.09561294e+00, 9.20030704e-01
 1.46081659e+01, 7.88213726e+00, 4.05144178e-01
 1.47134174e+01, 7.77440310e+00, 8.12617710e-02
 9.89866877e+00, 9.96174861e+00, 1.40798181e-01
 8.43842880e+00, 6.28380358e+00, 5.50282484e-01
 1.38455781e+01, 4.90845409e+00, 4.86860260e-01
 1.26034818e+01, 9.18357359e+00, 1.16331465e-01
 1.21302594e+01, 3.43064705e+00, 7.47913691e-01
 7.80815556e+00, 8.59638280e+00, 9.05409734e-01
 8.03801267e+00, 7.84684721e+00, 8.90798444e-01
 1.14799857e+01, 1.80569247e+00, 5.65197011e-01
 4.61641271e+00, 3.00281029e+00, 6.13136034e-02
 7.85148271e+00, 3.92717229e+00, 7.69718251e-01
 4.17699516e+00, 9.06674898e+00, 6.68750129e-01
 7.74842326e+00, 7.71825731e+00, 2.28336464e-01
 1.38339624e+01, 5.14086703e+00, 4.15853886e-01
 9.78568749e+00, 9.77507640e+00, 2.73981544e-01
 5.51821071e+00, 5.87053941e+00, 3.55098464e-01
 1.05030877e+01, 7.93695335e+00, 5.14695663e-01
 9.11426045e+00, 8.64867232e+00, 2.14240400e-01
 1.26181741e+01, 1.40582362e+00, 8.83047955e-02
 1.37858537e+01, 6.82394345e+00, 6.92796935e-01
 7.35638937e+00, 7.53129150e+00, 5.32030482e-01
 5.73082748e+00, 9.56345393e+00, 2.40930491e-01
 4.06155034e+00, 1.83680357e+00, 1.67991390e-01
 8.91308592e+00, 9.28637675e+00, 9.03491552e-01
 1.23471452e+01, 5.35631416e+00, 1.35288531e-01
 5.48298008e+00, 1.77219573e+00, 5.30125875e-01
 8.11410814e+00, 9.51736494e+00, 9.34293750e-01
 1.23201477e+01, 1.33035995e+00, 5.36881455e-01
 1.38828752e+01, 9.50017377e+00, 5.86803219e-01
 9.88258617e+00, 1.34559446e+00, 3.14733439e-01
 1.16409405e+01, 5.10805258e+00, 9.99005809e-02
 7.07155919e+00, 3.34775689e+00, 9.20476174e-02
 8.99196898e+00, 3.77144553e+00, 4.16736306e-01
 1.18198758e+01, 7.80012295e+00, 2.39894672e-01
 9.07903811e+00, 5.77986708e+00, 3.29099491e-01
 1.14611635e+01, 4.20751896e+00, 7.76197845e-01
 1.16399385e+01, 6.88171348e+00, 3.05540657e-01
 1.15377075e+01, 8.87067825e+00, 1.26354557e-01
 1.30424955e+01, 8.62788318e+00, 2.60102463e-01
 1.01253329e+01, 1.90154921e+00, 5.03606569e-01
 1.13335050e+01, 7.77933301e+00, 5.99604215e-01
 5.48620204e+00, 2.84078482e+00, 1.74468129e-01
 1.10225652e+01, 6.79130131e+00, 3.70898295e-01
 4.91414552e+00, 1.81279142e+00, 8.08266312e-01
 3.82403908e+00, 6.32860028e+00, 5.66030450e-01
 1.24557269e+01, 3.84217087e+00, 1.03006937e-01
 9.35898419e+00, 9.73271847e+00, 7.62301193e-01
 6.02971700e+00, 2.30789234e+00, 7.90973447e-02
 6.10070985e+00, 9.07754905e+00, 1.88549606e-01
 6.39858059e+00, 8.57164094e+00, 5.67133806e-01
 9.68284048e+00, 8.92520426e+00, 3.69850513e-01
 7.19426133e+00, 1.56954062e+00, 5.32838631e-01
 4.49501676e+00, 4.75074671e+00, 3.45707783e-01
 1.18783746e+01, 8.86528428e+00, 3.52569797e-01
 8.26337887e+00, 2.43241689e+00, 8.10430204e-01
 5.90734484e+00, 4.31833528e+00, 9.29048038e-01
 1.11281442e+01, 3.38478292e+00, 7.92840471e-01
 6.41964091e+00, 1.21818540e+00, 5.12038787e-01
 9.02327699e+00, 5.79093560e+00, 7.00501204e-01
 1.13507126e+01, 3.46016345e+00, 9.11927632e-01
 3.43187551e+00, 5.51862557e+00, 8.41991112e-01
 3.41425531e+00, 5.16311893e+00, 7.50444908e-01
 9.95832906e+00, 8.79904741e+00, 8.02826889e-01
 9.80795917e+00, 1.26823498e+00, 1.66713756e-01
 8.66347091e+00, 2.15002397e+00, 6.82534063e-01
 1.19318678e+01, 6.48245636e+00, 5.26902661e-01
 9.10682671e+00, 4.79021335e+00, 3.22187223e-01
 3.32966794e+00, 4.55143856e+00, 9.15817620e-01
 1.28091694e+01, 4.09063778e+00, 7.21404427e-01
 5.13675965e+00, 1.44757509e+00, 6.27938037e-01
 7.18604318e+00, 5.29573339e+00, 2.79028203e-01
 5.46183628e+00, 5.03640365e+00, 6.66700913e-01
 8.54711872e+00, 8.93396414e+00, 6.35567828e-01
 1.42096493e+01, 5.62866344e+00, 3.04568671e-01
 7.29250729e+00, 2.86007038e+00, 6.23029591e-01
 8.23333929e+00, 6.42437466e+00, 7.37350710e-01
 1.47956341e+01, 8.25818266e+00, 5.40401531e-01
 3.48494814e+00, 9.16365128e+00, 2.77090913e-01
 1.44133432e+01, 3.73552113e+00, 1.12803454e-01
 1.26741515e+01, 5.33747675e+00, 4.89996147e-01
 6.32339222e+00, 2.07919138e+00, 3.57004414e-01
 1.37259015e+01, 4.12531816e+00, 5.08006678e-01
 8.67974461e+00, 7.38203895e+00, 4.48873358e-01
 1.27184598e+01, 3.96874329e+00, 4.78574266e-01
 1.22487300e+01, 9.32555653e+00, 5.63692003e-01
 1.38861805e+01, 3.08262988e+00, 8.65521538e-02
 1.30185362e+01, 5.40957232e+00, 7.13302838e-01
 1.05485305e+01, 3.81567543e+00, 9.42943325e-01
 5.03495204e+00, 9.22843329e+00, 8.80039162e-01
 5.82141055e+00, 7.41685784e+00, 6.50947257e-01
 1.39213627e+01, 5.20063032e+00, 1.31339088e-01
 1.32523747e+01, 2.72850957e+00, 5.76428823e-01
 4.19835516e+00, 5.32200863e+00, 9.13262660e-01
 1.34499669e+01, 9.04055337e+00, 9.22528760e-01
 3.78280976e+00, 3.20816428e+00, 7.63044225e-01
 1.35386738e+01, 9.72894380e+00, 4.70996062e-01
 1.16016866e+01, 8.50658078e+00, 4.36954134e-01
 5.80636225e+00, 3.31880327e+00, 8.53855734e-01
 1.39382555e+01, 8.85193712e+00, 6.68171003e-02
 8.06168238e+00, 8.07975843e+00, 6.57065488e-01
 9.15482634e+00, 9.26202669e+00, 2.37719660e-01
 8.00392189e+00, 9.99817408e+00, 8.67136143e-01
 9.71849076e+00, 6.85307795e+00, 8.86271981e-01
 7.54547111e+00, 8.18491650e+00, 3.74651276e-01
 4.65276549e+00, 1.39823260e+00, 5.23763270e-01
 3.35174706e+00, 7.88924982e+00, 7.77652506e-02
 6.73159895e+00, 1.16081991e+00, 7.02477312e-01
 7.63600486e+00, 5.54340790e+00, 3.27259830e-01
 5.31972227e+00, 4.52593612e+00, 6.67617284e-01
 1.15720053e+01, 9.84860457e+00, 6.93804861e-01
 1.49894961e+01, 9.13744351e+00, 1.81401622e-01
 1.24110204e+01, 4.45877263e+00, 8.04222744e-01
 6.14601130e+00, 2.82991710e+00, 1.52006417e-01
 1.41836167e+01, 4.58120785e+00, 5.45673727e-01
 1.19889089e+01, 5.13424626e+00, 4.15181061e-01
 1.49184917e+01, 5.56360916e+00, 7.68524177e-01
 1.23494275e+01, 7.97452412e+00, 2.96217088e-01
 1.20764532e+01, 5.30658472e+00, 5.57901788e-01
 1.40295168e+01, 7.10494906e+00, 8.35069395e-01
 1.17985998e+01, 4.69128963e+00, 2.93786984e-01
